code,prefecture,city,latitude,longitude
01101,北海道,札幌市中央区,43.053101118181786,141.3371456989903
01102,北海道,札幌市北区,43.11416396688754,141.3389050208135
01103,北海道,札幌市東区,43.096829312217196,141.3739233457016
01104,北海道,札幌市白石区,43.05267577826091,141.41469903913045
01105,北海道,札幌市豊平区,43.03046357223263,141.38349404502807
01106,北海道,札幌市南区,42.98241040721656,141.32436653350499
01107,北海道,札幌市西区,43.08074637049747,141.28994896054897
01108,北海道,札幌市厚別区,43.03895026470588,141.47533554901966
01109,北海道,札幌市手稲区,43.12251098913044,141.24430332608688
01110,北海道,札幌市清田区,42.99601874178405,141.45071493427244
01202,北海道,函館市,41.79927096618354,140.8303532705313
01203,北海道,小樽市,43.18659339583335,141.00518140277788
01204,北海道,旭川市,43.77455701715801,142.37782647910262
01205,北海道,室蘭市,42.34344026717558,140.98920907633595
01206,北海道,釧路市,43.05537184546801,144.2477752956909
01207,北海道,帯広市,42.89271383396706,143.1818097363751
01208,北海道,北見市,43.8152867427885,143.86115593509595
01209,北海道,夕張市,43.033712507042274,142.0305436478873
01210,北海道,岩見沢市,43.19226988967971,141.76332204982208
01211,北海道,網走市,44.01372005190309,144.26364109342546
01212,北海道,留萌市,43.934825116666715,141.65453265833332
01213,北海道,苫小牧市,42.64342949363056,141.59599329936296
01214,北海道,稚内市,45.401244663551395,141.6948377196261
01215,北海道,美唄市,43.33157002388058,141.8682864089554
01216,北海道,芦別市,43.5178032173913,142.1864638405797
01217,北海道,江別市,43.103952666666665,141.5396261825397
01218,北海道,赤平市,43.55319959067356,142.06775139896357
01219,北海道,紋別市,44.309919823529405,143.33292407352937
01220,北海道,士別市,44.173513035461035,142.3986330685579
01221,北海道,名寄市,44.351741755447925,142.4572744334141
01222,北海道,三笠市,43.250704765432076,141.91695946913583
01223,北海道,根室市,43.32556598876403,145.58858382584273
01224,北海道,千歳市,42.826878595238114,141.63507419387753
01225,北海道,滝川市,43.569902688311686,141.91713673376606
01226,北海道,砂川市,43.495970046843155,141.910233441955
01227,北海道,歌志内市,43.50141977777778,142.03501333333335
01228,北海道,深川市,43.73609148000001,142.05884644
01229,北海道,富良野市,43.29938583486239,142.4066711284404
01230,北海道,登別市,42.411288274809145,141.0972689312977
01231,北海道,恵庭市,42.894329685185184,141.57862008641962
01233,北海道,伊達市,42.53094205555557,140.92329211111112
01234,北海道,北広島市,42.9761307230047,141.52938763380266
01235,北海道,石狩市,43.21278409433964,141.3317637830188
01236,北海道,北斗市,41.82956905263156,140.63658185964925
01303,北海道,石狩郡当別町,43.241627275,141.51165722500002
01304,北海道,石狩郡新篠津村,43.217330037037044,141.6125684444445
01331,北海道,松前郡松前町,41.47750114705883,140.05596097058825
01332,北海道,松前郡福島町,41.48038161111112,140.24540583333334
01333,北海道,上磯郡知内町,41.594223875,140.382625375
01334,北海道,上磯郡木古内町,41.70511731578947,140.45496163157895
01337,北海道,亀田郡七飯町,41.89171794736841,140.70442505263154
01343,北海道,茅部郡鹿部町,42.0199814,140.7873956
01345,北海道,茅部郡森町,42.10682637500002,140.6165719583333
01346,北海道,二海郡八雲町,42.20031550943394,140.21099350943408
01347,北海道,山越郡長万部町,42.517515149999994,140.34034624999998
01361,北海道,檜山郡江差町,41.88194675675676,140.14856870270273
01362,北海道,檜山郡上ノ国町,41.75908161538461,140.10716484615384
01363,北海道,檜山郡厚沢部町,41.92416939285714,140.30499757142857
01364,北海道,爾志郡乙部町,42.01236826666668,140.1477558666667
01367,北海道,奥尻郡奥尻町,42.147175,139.4842764
01370,北海道,瀬棚郡今金町,42.41316495238095,140.05608219047622
01371,北海道,久遠郡せたな町,42.37092405263159,139.87728521052634
01391,北海道,島牧郡島牧村,42.7118234347826,140.07742939130435
01392,北海道,寿都郡寿都町,42.791931000000005,140.24478454545456
01393,北海道,寿都郡黒松内町,42.679564652173916,140.34042817391307
01394,北海道,磯谷郡蘭越町,42.80198878124999,140.49076918749998
01395,北海道,虻田郡ニセコ町,42.793382750000006,140.679387
01396,北海道,虻田郡真狩村,42.75131824999999,140.798831375
01397,北海道,虻田郡留寿都村,42.7178212,140.88533609999996
01398,北海道,虻田郡喜茂別町,42.7810844736842,140.98609052631573
01399,北海道,虻田郡京極町,42.87356346153846,140.9266770769231
01400,北海道,虻田郡倶知安町,42.90243542331288,140.75853252147232
01401,北海道,岩内郡共和町,42.98685959999999,140.61154779999998
01402,北海道,岩内郡岩内町,42.973603999999995,140.50890641666663
01403,北海道,古宇郡泊村,43.09844460000001,140.51722279999998
01404,北海道,古宇郡神恵内村,43.194495999999994,140.41634633333334
01405,北海道,積丹郡積丹町,43.31587481818182,140.46251781818185
01406,北海道,古平郡古平町,43.251158727272724,140.6327886363636
01407,北海道,余市郡仁木町,43.13600998461539,140.76467567692302
01408,北海道,余市郡余市町,43.19432468000001,140.78683049333338
01409,北海道,余市郡赤井川村,43.068680916666665,140.85012966666665
01423,北海道,空知郡南幌町,43.057112827586224,141.64106820689656
01424,北海道,空知郡奈井江町,43.41290625,141.88954983333332
01425,北海道,空知郡上砂川町,43.4661645,141.99960816666666
01427,北海道,夕張郡由仁町,42.97918954166667,141.80164320833327
01428,北海道,夕張郡長沼町,43.00105555681816,141.6866048295454
01429,北海道,夕張郡栗山町,43.04550840000001,141.81594667500002
01430,北海道,樺戸郡月形町,43.332470375,141.66201131249997
01431,北海道,樺戸郡浦臼町,43.43699142857143,141.80037857142855
01432,北海道,樺戸郡新十津川町,43.581807545454545,141.79117163636363
01433,北海道,雨竜郡妹背牛町,43.723174125,141.93901825000003
01434,北海道,雨竜郡秩父別町,43.77658082352941,141.9624470588235
01436,北海道,雨竜郡雨竜町,43.67426853846153,141.85449026923078
01437,北海道,雨竜郡北竜町,43.753586,141.83061666666666
01438,北海道,雨竜郡沼田町,43.82583477142857,141.9414648
01452,北海道,上川郡鷹栖町,43.84839505660378,142.33903245283014
01453,北海道,上川郡東神楽町,43.699031827272705,142.45246199090911
01454,北海道,上川郡当麻町,43.83366848000001,142.52987506000002
01455,北海道,上川郡比布町,43.88970689130434,142.47908110869562
01456,北海道,上川郡愛別町,43.91894200000001,142.61015528571434
01457,北海道,上川郡上川町,43.832794639999996,142.81539755999995
01458,北海道,上川郡東川町,43.69840063855419,142.53279179518077
01459,北海道,上川郡美瑛町,43.58347884375002,142.48047439583334
01460,北海道,空知郡上富良野町,43.4676134132231,142.4620020881544
01461,北海道,空知郡中富良野町,43.40134921212122,142.42815048484843
01462,北海道,空知郡南富良野町,43.166004833333325,142.539198
01463,北海道,勇払郡占冠村,43.002601875,142.476296375
01464,北海道,上川郡和寒町,44.01866109999999,142.39197844999995
01465,北海道,上川郡剣淵町,44.10293945454546,142.35346054545457
01468,北海道,上川郡下川町,44.3029302,142.65581199999997
01469,北海道,中川郡美深町,44.48949841984732,142.3455620839694
01470,北海道,中川郡音威子府村,44.722721,142.24254325
01471,北海道,中川郡中川町,44.75109485714285,142.06742592857142
01472,北海道,雨竜郡幌加内町,44.10428132,142.15976023999997
01481,北海道,増毛郡増毛町,43.84405533846156,141.52124043076932
01482,北海道,留萌郡小平町,44.056270538461554,141.74164165384613
01483,北海道,苫前郡苫前町,44.266630444444445,141.726225
01484,北海道,苫前郡羽幌町,44.36628817924529,141.70952433018866
01485,北海道,苫前郡初山別村,44.53291037499999,141.79733987499998
01486,北海道,天塩郡遠別町,44.69080731818182,141.85687872727271
01487,北海道,天塩郡天塩町,44.88764565789474,141.76139898684224
01511,北海道,宗谷郡猿払村,45.281361,142.13876786666668
01512,北海道,枝幸郡浜頓別町,45.118978427083306,142.35592065625
01513,北海道,枝幸郡中頓別町,44.91107547058823,142.2817210588235
01514,北海道,枝幸郡枝幸町,44.84960043589746,142.5488062564103
01516,北海道,天塩郡豊富町,45.1171488347826,141.7675819826087
01517,北海道,礼文郡礼文町,45.3628315,141.01663100000002
01518,北海道,利尻郡利尻町,45.156133,141.18134450000002
01519,北海道,利尻郡利尻富士町,45.191599499999995,141.254603
01520,北海道,天塩郡幌延町,45.008315499999995,141.86942650000003
01543,北海道,網走郡美幌町,43.81713667272726,144.10735070000013
01544,北海道,網走郡津別町,43.671002882352944,144.0184934411765
01545,北海道,斜里郡斜里町,43.92564647058823,144.7648829411765
01546,北海道,斜里郡清里町,43.785406090909085,144.55534109090908
01547,北海道,斜里郡小清水町,43.85448559999999,144.47227715000002
01549,北海道,常呂郡訓子府町,43.722554206896554,143.7311043103448
01550,北海道,常呂郡置戸町,43.68231059999999,143.58520206666662
01552,北海道,常呂郡佐呂間町,44.00879095833334,143.76192537500006
01555,北海道,紋別郡遠軽町,44.025794753968256,143.46456378571426
01559,北海道,紋別郡湧別町,44.16173948484848,143.5940958787879
01560,北海道,紋別郡滝上町,44.17307695238095,143.0688194761905
01561,北海道,紋別郡興部町,44.408864900000005,143.12075180000002
01562,北海道,紋別郡西興部村,44.33580154545455,142.92214
01563,北海道,紋別郡雄武町,44.56013300000001,142.88151275
01564,北海道,網走郡大空町,43.89824800000002,144.19358838202254
01571,北海道,虻田郡豊浦町,42.623930944444446,140.68244733333333
01575,北海道,有珠郡壮瞥町,42.57193662499999,140.941180125
01578,北海道,白老郡白老町,42.557614,141.33841723529417
01581,北海道,勇払郡厚真町,42.699514966666655,141.8928596333333
01584,北海道,虻田郡洞爺湖町,42.60081991999999,140.80397168
01585,北海道,勇払郡安平町,42.84075129268292,141.82258499999995
01586,北海道,勇払郡むかわ町,42.624626480769244,141.99072017307697
01601,北海道,沙流郡日高町,42.64409942105263,142.2089350921053
01602,北海道,沙流郡平取町,42.66076505882353,142.24708394117647
01604,北海道,新冠郡新冠町,42.44347820000001,142.37909956
01607,北海道,浦河郡浦河町,42.18665355882353,142.78290492647054
01608,北海道,様似郡様似町,42.136198291666666,142.95889749999995
01609,北海道,幌泉郡えりも町,42.0363417,143.19988679999994
01610,北海道,日高郡新ひだか町,42.33576496842106,142.4358214842105
01631,北海道,河東郡音更町,42.997243932203396,143.19923545127133
01632,北海道,河東郡士幌町,43.162610250000014,143.2556845344829
01633,北海道,河東郡上士幌町,43.276597615384624,143.27865538461538
01634,北海道,河東郡鹿追町,43.12544253571427,143.01047647142863
01635,北海道,上川郡新得町,43.09859865760868,142.85195530978248
01636,北海道,上川郡清水町,42.99231555882351,142.8995051882351
01637,北海道,河西郡芽室町,42.897209603515655,143.035154501953
01638,北海道,河西郡中札内村,42.68576729651161,143.12328677906984
01639,北海道,河西郡更別村,42.631194799999996,143.2273464
01641,北海道,広尾郡大樹町,42.49572879166667,143.270226
01642,北海道,広尾郡広尾町,42.3013959368421,143.2960895578947
01643,北海道,中川郡幕別町,42.79120618571429,143.30258317142852
01644,北海道,中川郡池田町,42.94179907936508,143.4480077142857
01645,北海道,中川郡豊頃町,42.77248958823529,143.53066038235298
01646,北海道,中川郡本別町,43.133324972972964,143.5844957027027
01647,北海道,足寄郡足寄町,43.26415682352942,143.56817560784305
01648,北海道,足寄郡陸別町,43.50057977358491,143.72637694339628
01649,北海道,十勝郡浦幌町,42.826978650485444,143.70282893203876
01661,北海道,釧路郡釧路町,43.02193630901289,144.449505828326
01662,北海道,厚岸郡厚岸町,43.06139797849462,144.82587391397857
01663,北海道,厚岸郡浜中町,43.1496702389937,145.0791852830189
01664,北海道,川上郡標茶町,43.301353015873005,144.58663530158745
01665,北海道,川上郡弟子屈町,43.520238196969686,144.44516930303024
01667,北海道,阿寒郡鶴居村,43.22913803773586,144.3022930943397
01668,北海道,白糠郡白糠町,43.0031676893617,144.07040917446795
01691,北海道,野付郡別海町,43.41924078846155,145.00313505769233
01692,北海道,標津郡中標津町,43.54800793341124,144.96624866238298
01693,北海道,標津郡標津町,43.66554290217392,145.12052438043477
01694,北海道,目梨郡羅臼町,44.07662223076922,145.22182834615387
02201,青森県,青森市,40.809353669811316,140.743581654088
02202,青森県,弘前市,40.60242967437373,140.46469276107902
02203,青森県,八戸市,40.5095039628253,141.49309869144983
02204,青森県,黒石市,40.64809367407406,140.60584424444454
02205,青森県,五所川原市,40.824214421052645,140.45681926315785
02206,青森県,十和田市,40.6139134925373,141.20842025373133
02207,青森県,三沢市,40.707292867816115,141.3825177183907
02208,青森県,むつ市,41.27736022058824,141.17168761764708
02209,青森県,つがる市,40.83342178125,140.3702690520835
02210,青森県,平川市,40.58277655357142,140.57761235714287
02301,青森県,東津軽郡平内町,40.922653222222216,140.94498800000005
02303,青森県,東津軽郡今別町,41.1917959,140.51780409999998
02304,青森県,東津軽郡蓬田村,40.984006285714294,140.6356407142857
02307,青森県,東津軽郡外ヶ浜町,41.1370459,140.5369747363637
02321,青森県,西津軽郡鰺ヶ沢町,40.74777940625001,140.21303296874996
02323,青森県,西津軽郡深浦町,40.62973670833335,139.95599770833337
02343,青森県,中津軽郡西目屋村,40.556379666666665,140.26983588888888
02361,青森県,南津軽郡藤崎町,40.679003156250005,140.5186789375
02362,青森県,南津軽郡大鰐町,40.512870199999995,140.57307899999998
02367,青森県,南津軽郡田舎館村,40.64212131578947,140.5416940526316
02381,青森県,北津軽郡板柳町,40.71193909999999,140.47546146666662
02384,青森県,北津軽郡鶴田町,40.753524777777784,140.43301727777776
02387,青森県,北津軽郡中泊町,40.98134877777778,140.42155894444443
02401,青森県,上北郡野辺地町,40.86642297,141.12687664999996
02402,青森県,上北郡七戸町,40.7257882077922,141.1557585670996
02405,青森県,上北郡六戸町,40.63927706249999,141.32500212499994
02406,青森県,上北郡横浜町,41.08408773584905,141.26316518867918
02408,青森県,上北郡東北町,40.80084089999999,141.2230083105263
02411,青森県,上北郡六ヶ所村,40.9626715,141.35079166666665
02412,青森県,上北郡おいらせ町,40.62497370068025,141.40004185714284
02423,青森県,下北郡大間町,41.4972425,140.922111
02424,青森県,下北郡東通村,41.30247258333333,141.35722174999998
02425,青森県,下北郡風間浦村,41.48470633333333,141.016343
02426,青森県,下北郡佐井村,41.3514175,140.8496435
02441,青森県,三戸郡三戸町,40.37797482352942,141.2404469411765
02442,青森県,三戸郡五戸町,40.526148313868624,141.30724678832124
02443,青森県,三戸郡田子町,40.302617600000005,141.0792831
02445,青森県,三戸郡南部町,40.43265988888885,141.34807622222223
02446,青森県,三戸郡階上町,40.45641913043478,141.57768382608694
02450,青森県,三戸郡新郷村,40.443158,141.14811450000002
03201,岩手県,盛岡市,39.70539474009897,141.13348703712887
03202,岩手県,宮古市,39.638858238095246,141.90312044642857
03203,岩手県,大船渡市,39.08402872727272,141.73434581818185
03205,岩手県,花巻市,39.40319601069516,141.13655063101612
03206,岩手県,北上市,39.293536238938046,141.10411000000002
03207,岩手県,久慈市,40.18299095081966,141.73557060655733
03208,岩手県,遠野市,39.33776799999999,141.52922263999994
03209,岩手県,一関市,38.926780592000014,141.1942212719999
03210,岩手県,陸前高田市,39.024537374999994,141.62898449999997
03211,岩手県,釜石市,39.27487567857141,141.86234158333335
03213,岩手県,二戸市,40.2719055625,141.25857456249997
03214,岩手県,八幡平市,40.10479530985917,140.9940333943662
03215,岩手県,奥州市,39.07608646931404,141.0977529927798
03216,岩手県,滝沢市,39.73951192857141,141.07517577472532
03301,岩手県,岩手郡雫石町,39.69539876271188,140.97360740677956
03302,岩手県,岩手郡葛巻町,40.031730333333336,141.41906633333335
03303,岩手県,岩手郡岩手町,39.98239342857143,141.2113283571428
03321,岩手県,紫波郡紫波町,39.55716466037735,141.1669268490567
03322,岩手県,紫波郡矢巾町,39.61130737931034,141.1424204827586
03366,岩手県,和賀郡西和賀町,39.35396799999999,140.77206424000008
03381,岩手県,胆沢郡金ヶ崎町,39.199689600000006,141.04189860000002
03402,岩手県,西磐井郡平泉町,38.9894325,141.1140755
03441,岩手県,気仙郡住田町,39.192939,141.55566266666665
03461,岩手県,上閉伊郡大槌町,39.36803069230769,141.9051155
03482,岩手県,下閉伊郡山田町,39.47555972222222,141.938502
03483,岩手県,下閉伊郡岩泉町,39.83256563157895,141.77108042105266
03484,岩手県,下閉伊郡田野畑村,39.92804372500002,141.8663497250001
03485,岩手県,下閉伊郡普代村,40.00732138709677,141.87340574193547
03501,岩手県,九戸郡軽米町,40.305960400000004,141.4601419
03503,岩手県,九戸郡野田村,40.072430499999996,141.800661
03506,岩手県,九戸郡九戸村,40.209561777777786,141.436081
03507,岩手県,九戸郡洋野町,40.302922333333335,141.68887311111112
03524,岩手県,二戸郡一戸町,40.162480599999995,141.2861585
04101,宮城県,仙台市青葉区,38.27945833096086,140.83687635587194
04102,宮城県,仙台市宮城野区,38.27354892972973,140.93493017837838
04103,宮城県,仙台市若林区,38.23959173509933,140.9162437880793
04104,宮城県,仙台市太白区,38.22245168181823,140.8565722474747
04105,宮城県,仙台市泉区,38.32651312087918,140.86076001098903
04202,宮城県,石巻市,38.44367231722054,141.33112017522646
04203,宮城県,塩竈市,38.32243759999999,141.02445081111114
04205,宮城県,気仙沼市,38.86588131920203,141.55642799002524
04206,宮城県,白石市,38.00086103030303,140.62662651515151
04207,宮城県,名取市,38.168989875,140.87548479464272
04208,宮城県,角田市,37.99650417391304,140.7819728695652
04209,宮城県,多賀城市,38.294311108108126,141.00670036486483
04211,宮城県,岩沼市,38.111292559999995,140.8695565899999
04212,宮城県,登米市,38.6391645147059,141.192628302941
04213,宮城県,栗原市,38.768493961038956,141.0380865844157
04214,宮城県,東松島市,38.40216223333332,141.17281023333328
04215,宮城県,大崎市,38.57554582959642,140.96391527802692
04216,宮城県,富谷市,38.37170323728814,140.88796532203398
04301,宮城県,刈田郡蔵王町,38.10904023076924,140.62020830769225
04302,宮城県,刈田郡七ヶ宿町,38.008367809338495,140.38100542412454
04321,宮城県,柴田郡大河原町,38.05200025000001,140.73057894117642
04322,宮城県,柴田郡村田町,38.112361625000005,140.72519862500002
04323,宮城県,柴田郡柴田町,38.070898328571424,140.7890305428571
04324,宮城県,柴田郡川崎町,38.19205875,140.62374475
04341,宮城県,伊具郡丸森町,37.90133106766917,140.73938443984977
04361,宮城県,亘理郡亘理町,38.03907284210526,140.8607999605263
04362,宮城県,亘理郡山元町,37.9632242857143,140.87781564285712
04401,宮城県,宮城郡松島町,38.4005874,141.0737835
04404,宮城県,宮城郡七ヶ浜町,38.29742088461539,141.05210492307685
04406,宮城県,宮城郡利府町,38.338504410256405,140.97258307692306
04421,宮城県,黒川郡大和町,38.42506651020406,140.90317955102043
04422,宮城県,黒川郡大郷町,38.42672316666667,141.00288216666667
04424,宮城県,黒川郡大衡村,38.47396861538462,140.89450461538465
04444,宮城県,加美郡色麻町,38.54259316666668,140.81859158333336
04445,宮城県,加美郡加美町,38.57995019134773,140.75102675207984
04501,宮城県,遠田郡涌谷町,38.53999725688075,141.12613044036704
04505,宮城県,遠田郡美里町,38.536723847222206,141.0761283333333
04581,宮城県,牡鹿郡女川町,38.43524136363637,141.47023025
04606,宮城県,本吉郡南三陸町,38.68844275000001,141.4566465
05201,秋田県,秋田市,39.713349586274454,140.12133954901978
05202,秋田県,能代市,40.19810060479041,140.06915350898203
05203,秋田県,横手市,39.29370816560507,140.53173409554142
05204,秋田県,大館市,40.26840856441716,140.5614763128834
05206,秋田県,男鹿市,39.936659941176465,139.8304947058824
05207,秋田県,湯沢市,39.15964028813563,140.487600841808
05209,秋田県,鹿角市,40.25073608333332,140.78806658333335
05210,秋田県,由利本荘市,39.36694580869563,140.0991734739129
05211,秋田県,潟上市,39.87034146666668,140.07450566666665
05212,秋田県,大仙市,39.49354743902439,140.46554393495953
05213,秋田県,北秋田市,40.10106024637684,140.38759199999998
05214,秋田県,にかほ市,39.21807302941177,139.9560336176471
05215,秋田県,仙北市,39.6618923,140.59769083333327
05303,秋田県,鹿角郡小坂町,40.35234533333334,140.76689616666667
05327,秋田県,北秋田郡上小阿仁村,40.026205666666655,140.30485155555556
05346,秋田県,山本郡藤里町,40.326916399999995,140.26916820000002
05348,秋田県,山本郡三種町,40.080726375000005,140.05815018750002
05349,秋田県,山本郡八峰町,40.30304741666666,140.06719041666668
05361,秋田県,南秋田郡五城目町,39.94717338888889,140.12546508333332
05363,秋田県,南秋田郡八郎潟町,39.94625103571428,140.07355139285715
05366,秋田県,南秋田郡井川町,39.90518578571429,140.10978464285716
05368,秋田県,南秋田郡大潟村,40.01260647619048,139.96982271428575
05434,秋田県,仙北郡美郷町,39.42714895833333,140.56590633333332
05463,秋田県,雄勝郡羽後町,39.18937207207209,140.4157564774774
05464,秋田県,雄勝郡東成瀬村,39.152264333333335,140.693999
06201,山形県,山形市,38.254109163227035,140.32519083302063
06202,山形県,米沢市,37.906096056994826,140.11187075647686
06203,山形県,鶴岡市,38.70984876470591,139.82175710457545
06204,山形県,酒田市,38.91132620303033,139.88516268181826
06205,山形県,新庄市,38.766817499999995,140.30007059090906
06206,山形県,寒河江市,38.38331105747128,140.2713084712644
06207,山形県,上山市,38.14763404629626,140.28442459259247
06208,山形県,村山市,38.49291450877191,140.37488814035086
06209,山形県,長井市,38.10796998076923,140.03177474999998
06210,山形県,天童市,38.354262173076926,140.37134582692303
06211,山形県,東根市,38.42471831578943,140.3944424210526
06212,山形県,尾花沢市,38.60690601666666,140.4371456
06213,山形県,南陽市,38.06485434782608,140.14720343478263
06301,山形県,東村山郡山辺町,38.28678230434782,140.24481678260875
06302,山形県,東村山郡中山町,38.333124100000006,140.2669585
06321,山形県,西村山郡河北町,38.425266782608695,140.31256578260866
06322,山形県,西村山郡西川町,38.446381,140.08184393749997
06323,山形県,西村山郡朝日町,38.29667875000001,140.13018857142856
06324,山形県,西村山郡大江町,38.37108174285714,140.14741600000008
06341,山形県,北村山郡大石田町,38.60033325,140.3563368125
06361,山形県,最上郡金山町,38.88677216666667,140.33672433333334
06362,山形県,最上郡最上町,38.76121191666666,140.51256858333335
06363,山形県,最上郡舟形町,38.681308200000004,140.310772
06364,山形県,最上郡真室川町,38.9174619,140.2678489
06365,山形県,最上郡大蔵村,38.6651275,140.21910175
06366,山形県,最上郡鮭川村,38.81581849999999,140.21813275
06367,山形県,最上郡戸沢村,38.742597125,140.15451112500003
06381,山形県,東置賜郡高畠町,37.99313291891892,140.17991667567566
06382,山形県,東置賜郡川西町,37.99956913636364,140.06184059090904
06401,山形県,西置賜郡小国町,38.06347702298851,139.75280248275857
06402,山形県,西置賜郡白鷹町,38.2006534347826,140.0901646521739
06403,山形県,西置賜郡飯豊町,37.962021681818186,139.91522322727272
06426,山形県,東田川郡三川町,38.78882089473686,139.85294499999998
06428,山形県,東田川郡庄内町,38.816889253968256,139.92421223809515
06461,山形県,飽海郡遊佐町,39.02630400000001,139.91541770833336
07201,福島県,福島市,37.745981867816106,140.45068255172424
07202,福島県,会津若松市,37.49362774242425,139.91712545075728
07203,福島県,郡山市,37.397082085051586,140.36708008247416
07204,福島県,いわき市,37.014866752000025,140.86182702666653
07205,福島県,白河市,37.117972683397724,140.2250112741311
07207,福島県,須賀川市,37.29088019444444,140.35475534027773
07208,福島県,喜多方市,37.64919492640694,139.86646664935066
07209,福島県,相馬市,37.79898382456139,140.92030663157894
07210,福島県,二本松市,37.58196575,140.43579996710528
07211,福島県,田村市,37.43414443396227,140.6116393018867
07212,福島県,南相馬市,37.622408994764406,140.9672422931937
07213,福島県,伊達市,37.81739723437498,140.53690460156255
07214,福島県,本宮市,37.50223730769231,140.4197850769231
07301,福島県,伊達郡桑折町,37.84237978082191,140.5173843835616
07303,福島県,伊達郡国見町,37.885217727272725,140.5481353181818
07308,福島県,伊達郡川俣町,37.66492793589745,140.60423752564105
